jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
48.0323,7,6,28.9988,77.0309,converged,81377.36,49916.91,0.5890,0.00,0.0000,1.3363,2.9717,1.1659,0.2288,0.0324,,,,
41.3792,8,7,35.3605,76.7395,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.3910,1.0894,2.1083,0.5673,0.2076,0.0374,,,
39.3340,9,8,35.6643,74.9973,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.6581,1.4358,2.8073,0.3831,0.5162,0.1342,0.0929,,
30.0528,10,10,50.1851,80.2372,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.7919,2.3158,3.4786,2.0590,3.4811,1.9162,3.4790,3.3308,2.5557
58.0972,5,5,29.1504,87.2475,completed,81377.36,49916.91,0.5890,0.00,0.0000,2.0077,1.7884,3.3520,4.4232,,,,,
28.3898,10,8,35.8727,64.2617,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.3931,0.4326,1.6366,0.8220,0.2890,0.4527,0.0751,,
45.9455,8,7,27.8547,73.7997,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.0040,0.2362,4.4593,0.1089,0.8924,0.0649,,,
35.6583,9,9,35.1942,70.8522,completed,81377.36,49916.91,0.5881,0.00,0.0000,1.0997,3.1500,3.5808,4.3869,2.5027,3.4166,3.8619,3.1474,
39.1647,9,7,32.4612,71.6253,converged,81377.36,49916.91,0.5881,0.00,0.0000,0.7053,1.7639,2.4775,0.1991,0.7482,0.0983,,,
47.1286,7,7,27.9380,75.0660,completed,81377.36,49916.91,0.5880,0.00,0.0000,0.7005,1.1055,3.8300,0.5394,0.7461,1.1997,,,
46.9231,7,7,31.9491,78.8721,completed,81377.36,49916.91,0.5880,0.00,0.0000,0.8289,2.2965,1.0525,1.7037,3.1137,3.3499,,,
34.7905,9,9,31.6464,66.4364,completed,81377.37,49916.91,0.5875,0.00,0.0000,0.7640,2.3539,0.2159,3.8563,1.8287,1.5567,2.5307,2.5011,
22.4147,10,10,38.9605,61.3746,completed,81377.37,49916.91,0.5875,0.00,0.0000,0.8207,2.8927,5.1657,3.3541,4.8207,2.5157,3.3245,3.6226,3.1933
30.8740,10,10,46.7868,77.6598,completed,81377.37,49916.91,0.5872,0.00,0.0000,0.5302,0.7233,2.9319,2.3484,0.3197,0.7797,0.4164,0.1329,0.3084
58.6938,5,5,21.7656,80.4587,completed,81377.37,49916.91,0.5872,0.00,0.0000,5.4203,8.8956,6.9258,7.8362,,,,,
30.2365,10,10,45.9094,76.1455,completed,81377.38,49916.92,0.5850,0.00,0.0000,0.6546,1.5078,1.7143,1.1487,2.2285,0.9372,2.6974,3.4088,3.0946
30.0295,10,10,57.6267,87.6558,completed,81377.38,49916.92,0.5850,0.00,0.0000,0.1833,0.2438,3.6192,9.2171,1.5892,0.5088,0.1102,0.2732,0.4566
54.8714,6,6,25.5590,80.4301,completed,81377.42,49916.95,0.5827,0.19,0.0000,1.5964,1.4165,1.4286,2.9355,5.6325,,,,
43.4923,8,8,29.0102,72.5023,completed,81377.42,49916.95,0.5827,0.19,0.0000,0.2944,0.5222,12.5947,7.6199,1.1326,1.9802,2.6836,,
51.6980,7,7,29.0797,80.7767,completed,81377.49,49916.99,0.5823,0.35,0.0000,0.8957,1.1426,0.9683,1.7723,4.6423,5.6606,,,
46.2283,7,7,32.4740,78.7020,completed,81377.49,49916.99,0.5823,0.35,0.0000,0.8392,0.5044,2.6804,0.8101,3.4179,4.5155,,,
25.6518,10,10,35.6120,61.2631,completed,81377.60,49917.07,0.5861,0.48,0.0000,0.2070,0.1500,1.1118,9.9983,13.1522,0.7302,1.8148,2.4491,2.6976
42.2960,8,5,49.8004,92.0954,deadline,81377.60,49917.07,0.5861,0.48,0.0000,0.6403,0.9452,0.9149,0.5278,,,,,
36.5243,9,9,37.0597,73.5837,completed,81377.74,49917.16,0.5896,0.65,0.0000,0.5305,0.5738,0.5571,8.7807,11.3576,0.8984,1.9644,2.8785,
30.7964,10,10,45.7962,76.5922,completed,81377.74,49917.16,0.5896,0.65,0.0000,0.6671,0.9171,1.0227,0.7738,0.5024,2.5595,3.9904,5.1454,4.7482
34.6587,9,9,37.1865,71.8445,completed,81377.90,49917.26,0.5935,0.70,0.0000,0.5048,0.5177,0.1833,3.0794,1.4966,1.6039,4.1431,4.6972,
57.8624,6,6,26.5794,84.4415,completed,81377.90,49917.26,0.5935,0.70,0.0000,1.2012,1.5501,0.4556,2.8403,6.5312,,,,
35.5302,9,9,37.0584,72.5884,completed,81378.07,49917.39,0.5965,0.76,0.0000,0.7674,1.1071,1.2661,1.0145,1.1425,3.5290,5.5467,5.3234,
40.6797,8,8,33.7468,74.4258,completed,81378.07,49917.39,0.5965,0.76,0.0000,0.6767,0.6592,0.5355,2.8354,0.6489,4.0016,5.2441,,
51.4964,7,7,26.5086,78.0046,completed,81378.26,49917.51,0.5974,0.93,0.0000,1.3286,1.9174,2.2727,2.7022,5.4382,6.6635,,,
52.5394,6,6,21.9153,74.4544,completed,81378.26,49917.51,0.5974,0.93,0.0000,0.0874,3.5407,23.3836,6.9567,1.7064,,,,
58.6740,5,5,19.6075,78.2815,completed,81378.51,49917.68,0.5964,1.08,0.0000,0.7941,1.8890,2.9914,7.2193,,,,,
26.5155,10,10,36.3227,62.8377,completed,81378.51,49917.68,0.5964,1.08,0.0000,0.5546,0.6662,0.2654,0.9344,2.3386,0.4924,3.4035,4.8564,4.8451
58.8462,5,5,36.6115,95.4575,completed,81378.79,49917.87,0.5920,1.18,0.0000,0.6742,9.8636,7.7521,2.6693,,,,,
27.6636,10,10,41.9090,69.5721,completed,81378.79,49917.87,0.5920,1.18,0.0000,0.5809,1.2127,1.6789,1.8361,0.4655,2.7021,4.5541,5.7274,5.4297
51.6485,7,7,33.3236,84.9717,completed,81379.10,49918.08,0.5809,1.31,0.0000,0.9820,1.0350,0.3857,0.9541,4.4499,6.9936,,,
33.7002,10,10,42.5545,76.2546,completed,81379.10,49918.08,0.5809,1.31,0.0000,0.3045,0.3685,0.2182,0.3760,2.4032,0.6677,3.7854,5.1908,5.1163
46.2422,7,7,30.2484,76.4905,completed,81379.43,49918.30,0.5855,1.36,0.0000,0.5392,0.4403,0.5024,1.1139,5.2151,6.7811,,,
37.1764,9,9,36.4253,73.6014,completed,81379.43,49918.30,0.5855,1.36,0.0000,0.3745,0.4056,0.6590,0.6355,0.7484,3.3802,6.0687,6.1080,
34.3574,9,9,51.0311,85.4145,completed,81379.78,49918.53,0.5876,1.40,0.0000,0.2871,0.1040,0.7301,1.8202,2.3253,2.2276,5.4077,5.9595,
29.8937,10,10,53.6549,83.5479,completed,81379.78,49918.53,0.5876,1.40,0.0000,0.4019,0.2576,0.1109,0.5590,1.1203,0.8838,4.4796,5.7143,5.2605
27.9521,10,3,14.8607,42.8128,converged,81380.13,49918.77,0.5824,1.40,0.0000,0.1883,0.0837,,,,,,,
23.8281,10,10,57.6943,81.5223,completed,81380.13,49918.77,0.5824,1.40,0.0000,0.6438,0.9722,1.7146,2.4743,1.4593,3.5561,6.0893,6.0079,4.8237
37.8637,9,9,48.8282,86.6913,completed,81380.48,49919.00,0.5808,1.37,0.0000,0.1845,0.1554,0.8239,2.1704,2.0743,2.8253,5.5701,6.1445,
