jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
44.1915,8,8,31.3219,75.5129,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.0788,0.3484,4.9438,1.8729,2.4351,0.8422,0.0289,,
30.1324,10,8,35.1769,65.3089,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.4327,0.4262,3.1118,5.0307,1.1686,0.3551,0.0583,,
24.5717,10,10,59.7793,84.3504,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.2250,0.8712,0.6947,2.9822,1.2086,0.2442,0.3338,0.1253,0.2006
39.4737,9,8,30.6080,70.0810,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.8251,1.5107,6.4465,2.6944,0.4357,0.1646,0.0150,,
55.2482,6,6,22.8079,78.0559,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.1403,4.2308,4.7160,2.6539,0.2159,,,,
28.4846,10,10,36.1268,64.6109,completed,81377.37,49916.91,0.5888,0.00,0.0000,0.1051,0.7749,0.6369,0.4682,2.1237,1.3979,0.8044,0.6125,0.1845
27.1987,10,10,39.7109,66.9090,completed,81377.37,49916.91,0.5888,0.00,0.0000,0.4217,1.3144,1.2931,1.2894,0.5162,1.6845,1.0509,0.5906,0.3383
25.4777,10,3,9.3708,34.8479,converged,81377.38,49916.92,0.5883,0.00,0.0000,0.2007,0.0748,,,,,,,
28.8589,10,10,36.2722,65.1302,completed,81377.38,49916.92,0.5883,0.00,0.0000,0.0295,0.3198,0.6107,5.0869,1.3658,1.0576,0.5375,0.3245,0.3435
57.4695,6,6,22.8552,80.3242,completed,81377.39,49916.93,0.5878,0.00,0.0000,0.5205,4.2857,9.4111,4.6035,0.5705,,,,
31.6825,10,10,35.4474,67.1295,completed,81377.39,49916.93,0.5878,0.00,0.0000,0.4129,1.0030,0.8646,1.5294,1.5806,4.9649,0.9347,0.6985,0.3987
39.9347,9,9,39.2766,79.2107,completed,81377.41,49916.95,0.5877,0.11,0.0000,0.3361,0.7806,1.4318,10.8648,2.3655,0.4353,0.1812,0.2389,
40.9929,8,8,34.9859,75.9780,completed,81377.41,49916.95,0.5877,0.11,0.0000,0.7518,1.3197,1.2049,2.5148,4.7280,0.4684,0.1750,,
58.3258,5,5,28.0632,86.3883,completed,81377.46,49916.97,0.5874,0.22,0.0000,0.4369,16.8050,8.5842,1.0466,,,,,
46.4283,7,7,31.4009,77.8290,completed,81377.46,49916.97,0.5874,0.22,0.0000,1.2812,2.6573,1.6287,1.4933,1.4271,0.7525,,,
35.3029,9,9,45.0560,80.3580,completed,81377.52,49917.02,0.5874,0.32,0.0000,0.2920,0.5944,1.9060,16.1162,2.4435,1.4501,0.7636,0.3387,
49.1412,7,7,31.8038,80.9448,completed,81377.52,49917.02,0.5874,0.32,0.0000,0.5444,0.4592,8.2359,6.0333,1.1817,0.4545,,,
50.7791,7,7,37.6890,88.4681,completed,81377.63,49917.09,0.5880,0.51,0.0000,0.7902,1.2863,0.2878,2.1880,0.3718,0.2177,,,
58.6066,5,5,21.7730,80.3790,completed,81377.63,49917.09,0.5880,0.51,0.0000,1.2047,1.0427,4.8178,1.6092,,,,,
25.1191,10,10,45.0712,70.1902,completed,81377.83,49917.22,0.5885,0.68,0.0000,0.2382,0.3012,0.8316,1.3279,2.1869,1.8526,0.5488,0.4009,0.2581
59.5452,5,5,19.6110,79.1560,completed,81377.83,49917.22,0.5885,0.68,0.0000,0.2030,0.4431,1.6187,0.6798,,,,,
58.8113,5,5,38.7257,97.5367,completed,81378.02,49917.35,0.5892,0.84,0.0000,0.3548,0.9170,1.4336,0.5201,,,,,
49.3602,7,7,31.9529,81.3129,completed,81378.02,49917.35,0.5892,0.84,0.0000,0.3658,0.3101,0.4512,3.2613,0.5752,0.2889,,,
26.2619,10,10,54.6038,80.8648,completed,81378.25,49917.50,0.5901,0.95,0.0000,0.3291,0.1248,0.3231,2.2863,5.7722,2.4544,0.2941,0.2124,0.1243
53.3787,6,6,26.8659,80.2439,completed,81378.25,49917.50,0.5901,0.95,0.0000,0.3102,1.4481,2.3693,0.8176,0.2161,,,,
