jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
30.3720,10,3,15.4282,45.8003,converged,81743.26,50237.38,0.1889,8.35,0.0000,0.0569,0.0935,,,,,,,
44.5274,8,8,41.9987,86.5257,completed,81745.44,50237.78,0.1867,8.35,0.0000,0.1410,0.2106,0.2277,0.3610,5.8083,8.5740,7.8902,,
56.7221,6,6,25.9634,82.6855,completed,81745.44,50237.78,0.1867,8.35,0.0000,0.1996,1.0409,2.5395,3.5125,8.9037,,,,
35.1985,9,3,12.0805,47.2786,converged,81747.91,50238.23,0.1865,8.35,0.0000,0.0771,0.0180,,,,,,,
45.1273,8,8,42.5163,87.6434,completed,81747.91,50238.23,0.1865,8.35,0.0000,0.0570,0.5091,2.1012,2.2433,2.4480,7.4116,7.6940,,
57.7564,6,3,12.2231,69.9792,converged,81749.82,50238.59,0.1951,8.30,0.0000,0.0827,0.0433,,,,,,,
57.5574,6,6,21.9704,79.5274,completed,81749.82,50238.59,0.1951,8.30,0.0000,0.1173,0.7814,0.6195,6.0399,9.9980,,,,
34.2856,9,3,13.7487,48.0338,converged,81752.16,50239.06,0.2017,8.29,0.0000,0.1288,0.0825,,,,,,,
27.7870,10,3,14.3756,42.1616,converged,81752.16,50239.06,0.2017,8.29,0.0000,0.1433,0.0650,,,,,,,
51.3901,7,7,31.6097,82.9997,completed,81753.89,50239.40,0.1995,8.30,0.0000,0.0967,0.4493,2.2486,0.6763,6.2580,8.9443,,,
52.5438,6,6,24.8754,77.4184,completed,81753.89,50239.40,0.1995,8.30,0.0000,0.3566,0.5896,1.2634,6.9716,10.3143,,,,
20.9189,10,3,9.0644,29.9824,converged,81756.22,50239.86,0.1952,8.31,0.0000,0.0701,0.0495,,,,,,,
59.3616,5,5,22.3796,81.7406,completed,81756.22,50239.86,0.1952,8.31,0.0000,0.2725,0.2684,4.9024,10.8258,,,,,
30.8712,10,3,11.4751,42.3461,converged,81758.23,50240.24,0.1961,8.31,0.0000,0.1122,0.0930,,,,,,,
45.9576,8,3,15.3568,61.3138,converged,81758.23,50240.24,0.1961,8.31,0.0000,0.2065,0.0661,,,,,,,
44.4528,8,3,10.0932,54.5452,converged,81760.01,50240.58,0.1933,8.32,0.0000,0.1749,0.0831,,,,,,,
38.2387,9,3,12.8625,51.1006,converged,81760.01,50240.58,0.1933,8.32,0.0000,0.1916,0.0902,,,,,,,
29.0613,10,10,63.7710,92.8321,completed,81761.77,50240.92,0.1941,8.32,0.0000,0.1685,0.1094,0.1239,0.2165,0.7127,3.4870,7.4299,7.7351,6.3052
20.1914,10,3,14.7824,34.9734,converged,81761.77,50240.92,0.1941,8.32,0.0000,0.1039,0.0712,,,,,,,
59.4345,5,5,28.1850,87.6190,completed,81764.22,50241.40,0.1938,8.33,0.0000,0.1423,0.6304,4.5037,10.3849,,,,,
27.4268,10,10,39.5093,66.9353,completed,81764.22,50241.40,0.1938,8.33,0.0000,0.3536,0.3213,0.1572,0.3580,0.9791,3.4089,7.1796,8.1360,7.1346
49.0273,7,7,30.8184,79.8454,completed,81766.67,50241.88,0.1958,8.32,0.0000,0.1559,0.2609,0.8472,1.1537,7.3405,9.4391,,,
33.9659,10,10,36.0784,70.0434,completed,81766.67,50241.88,0.1958,8.32,0.0000,0.2468,0.2245,0.1112,0.3347,0.7258,3.0810,7.3089,8.2799,7.1529
51.4741,7,7,23.9357,75.4098,completed,81768.84,50242.30,0.1916,8.33,0.0000,0.1563,0.1775,0.3503,1.7262,7.1692,9.3719,,,
39.2755,9,9,36.7037,75.9788,completed,81768.84,50242.30,0.1916,8.33,0.0000,0.3819,0.4249,0.3768,0.5347,2.1186,5.5344,8.1977,8.7130,
56.8811,6,6,21.0284,77.9094,completed,81771.30,50242.76,0.1862,8.33,0.0000,0.2292,0.2471,0.9826,6.7594,10.4739,,,,
26.3758,10,10,36.9967,63.3718,completed,81771.30,50242.76,0.1862,8.33,0.0000,0.3767,0.3756,0.1757,0.4036,0.2483,2.7789,6.1139,8.1012,7.6322
28.0287,10,3,11.6595,39.6875,converged,81773.48,50243.16,0.1839,8.33,0.0000,0.0191,0.0915,,,,,,,
53.8957,6,6,35.0956,88.9906,completed,81773.48,50243.16,0.1839,8.33,0.0000,0.1059,0.4033,1.4485,5.4541,10.2549,,,,
