jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
59.8410,5,5,22.0683,81.9084,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.7945,11.8624,3.7539,0.0902,,,,,
36.0754,9,9,33.1324,69.2074,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.1192,0.2437,3.4968,6.0089,1.3688,0.5303,1.3064,1.6383,
42.7548,8,8,34.2353,76.9893,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.6438,1.1233,0.5100,1.2536,0.6023,2.7935,3.3586,,
51.0645,7,7,24.6778,75.7418,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.9029,1.4391,1.1359,1.4386,3.0589,3.7570,,,
58.7603,5,5,19.5997,78.3598,completed,81377.36,49916.91,0.5889,0.00,0.0000,1.5384,13.8868,0.8357,0.1051,,,,,
46.4112,7,7,25.7471,72.1582,completed,81377.36,49916.91,0.5889,0.00,0.0000,0.6036,1.4663,1.9864,2.3380,3.7670,4.3126,,,
55.7467,6,6,30.4860,86.2320,completed,81377.36,49916.91,0.5889,0.00,0.0000,0.7572,2.1760,5.3093,0.9382,1.4773,,,,
36.5358,9,9,36.7346,73.2697,completed,81377.36,49916.91,0.5889,0.00,0.0000,0.4605,0.5049,4.6322,5.7039,1.2743,0.3423,1.0176,1.4970,
49.2246,7,7,33.1050,82.3291,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.7400,0.8596,6.4255,2.2709,0.7481,2.0689,,,
34.2003,9,9,34.5752,68.7753,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.1453,0.3276,4.0361,5.0009,1.0387,1.0300,1.9441,2.0905,
47.9671,7,7,41.1425,89.1096,completed,81377.36,49916.91,0.5890,0.00,0.0000,1.1642,2.1840,2.2243,1.0622,3.1405,4.2965,,,
