jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
25.8532,10,3,11.4614,37.3145,converged,3704.80,73765.70,0.4764,0.00,0.0000,0.0533,0.0090,,,,,,,
34.1213,9,3,9.3183,43.4394,converged,3704.80,73765.70,0.4764,0.00,0.0000,0.0563,0.0220,,,,,,,
25.9677,10,3,8.8112,34.7782,converged,3704.80,73765.70,0.4764,0.00,0.0000,0.1171,0.0980,,,,,,,
33.9655,10,8,23.1023,57.0674,converged,3704.80,73765.70,0.4764,0.00,0.0000,0.1305,0.1698,0.5148,5.8201,16.5045,1.4783,0.0377,,
27.0878,10,3,9.2599,36.3470,converged,3704.80,73765.70,0.4764,0.00,0.0000,0.1074,0.0619,,,,,,,
52.2012,6,6,22.6426,74.8436,completed,3704.80,73765.70,0.4764,0.00,0.0000,0.0691,0.2170,0.3395,1.5285,3.9433,,,,
47.9438,7,7,26.9452,74.8882,completed,3704.80,73765.70,0.4764,0.00,0.0000,0.0371,0.2015,1.3085,1.6009,2.8645,4.5082,,,
34.1390,9,3,10.3751,44.5132,converged,3704.80,73765.70,0.4764,0.00,0.0000,0.0942,0.0857,,,,,,,
31.3842,10,8,24.7085,56.0925,converged,3704.80,73765.70,0.4764,0.03,0.0000,0.1604,0.2378,0.9466,10.1229,12.3189,0.4417,0.0434,,
23.5589,10,3,13.9393,37.4973,converged,3704.80,73765.70,0.4764,0.03,0.0000,0.0529,0.0199,,,,,,,
35.3656,9,3,9.3724,44.7374,converged,3704.81,73765.71,0.4764,0.11,0.0000,0.0870,0.0346,,,,,,,
55.9161,6,6,20.6379,76.5539,completed,3704.81,73765.71,0.4764,0.11,0.0000,0.1220,0.2264,0.3051,1.1331,3.6972,,,,
41.9734,8,3,9.1892,51.1623,converged,3704.85,73765.73,0.4767,0.23,0.0000,0.0022,0.0308,,,,,,,
46.2438,7,3,8.9022,55.1452,converged,3704.85,73765.73,0.4767,0.23,0.0000,0.0504,0.0672,,,,,,,
46.0672,7,3,13.0979,59.1650,converged,3704.91,73765.76,0.4773,0.34,0.0000,0.0166,0.0422,,,,,,,
27.3470,10,3,11.7094,39.0564,converged,3704.91,73765.76,0.4773,0.34,0.0000,0.0337,0.0151,,,,,,,
38.1619,9,3,9.0630,47.2240,converged,3704.97,73765.79,0.4780,0.39,0.0000,0.0315,0.0200,,,,,,,
23.7724,10,3,10.1020,33.8740,converged,3704.97,73765.79,0.4780,0.39,0.0000,0.0022,0.0112,,,,,,,
39.7706,9,3,10.3384,50.1084,converged,3705.04,73765.83,0.4788,0.40,0.0000,0.0338,0.0257,,,,,,,
37.8955,9,3,14.1278,52.0228,converged,3705.04,73765.83,0.4788,0.40,0.0000,0.0145,0.0263,,,,,,,
49.0856,7,3,9.2979,58.3829,converged,3705.12,73765.87,0.4797,0.38,0.0000,0.0077,0.0261,,,,,,,
50.4850,7,3,9.0805,59.5645,converged,3705.12,73765.87,0.4797,0.38,0.0000,0.0320,0.0444,,,,,,,
45.6294,8,3,11.8813,57.5103,converged,3705.20,73765.91,0.4803,0.36,0.0000,0.0043,0.0101,,,,,,,
48.5142,7,3,9.3970,57.9111,converged,3705.20,73765.91,0.4803,0.36,0.0000,0.0341,0.0555,,,,,,,
28.2703,10,3,9.8640,38.1340,converged,3705.27,73765.94,0.4806,0.36,0.0000,0.0181,0.0182,,,,,,,
21.4026,10,3,12.4244,33.8265,converged,3705.27,73765.94,0.4806,0.36,0.0000,0.0239,0.0257,,,,,,,
30.5789,10,3,10.0350,40.6130,converged,3705.33,73765.98,0.4806,0.39,0.0000,0.0131,0.0101,,,,,,,
58.1461,5,5,19.8312,77.9772,completed,3705.33,73765.98,0.4806,0.39,0.0000,0.0170,0.1912,0.8074,4.4098,,,,,
20.0078,10,3,8.9043,28.9114,converged,3705.42,73766.02,0.4803,0.44,0.0000,0.0211,0.0333,,,,,,,
35.5254,9,3,8.8522,44.3773,converged,3705.42,73766.02,0.4803,0.44,0.0000,0.0450,0.0594,,,,,,,
33.1073,10,3,8.7679,41.8749,converged,3705.49,73766.06,0.4800,0.49,0.0000,0.0121,0.0089,,,,,,,
35.2171,9,3,9.3893,44.6064,converged,3705.49,73766.06,0.4800,0.49,0.0000,0.0039,0.0296,,,,,,,
56.8547,6,3,9.2958,66.1499,converged,3705.59,73766.11,0.4794,0.54,0.0000,0.0216,0.0948,,,,,,,
45.9984,8,3,10.2988,56.2968,converged,3705.59,73766.11,0.4794,0.54,0.0000,0.0226,0.0132,,,,,,,
40.8271,8,3,9.5143,50.3413,converged,3705.71,73766.17,0.4784,0.62,0.0000,0.0103,0.0259,,,,,,,
48.6902,7,3,8.7120,57.4020,converged,3705.71,73766.17,0.4784,0.62,0.0000,0.0817,0.0420,,,,,,,
28.7667,10,3,9.4686,38.2347,converged,3705.84,73766.24,0.4775,0.70,0.0000,0.0590,0.0443,,,,,,,
52.3836,6,3,8.7724,61.1555,converged,3705.90,73766.27,0.4771,0.74,0.0000,0.1047,0.0847,,,,,,,
56.2707,6,3,9.7413,66.0113,converged,3705.90,73766.27,0.4771,0.74,0.0000,0.0895,0.0318,,,,,,,
22.6873,10,3,9.6581,32.3451,converged,3706.06,73766.35,0.4759,0.82,0.0000,0.0455,0.0567,,,,,,,
41.8067,8,3,10.8034,52.6094,converged,3706.06,73766.35,0.4759,0.82,0.0000,0.0366,0.0134,,,,,,,
23.6354,10,3,8.7904,32.4254,converged,3706.21,73766.43,0.4746,0.90,0.0000,0.0280,0.0391,,,,,,,
52.8378,6,3,8.9855,61.8226,converged,3706.21,73766.43,0.4746,0.90,0.0000,0.0685,0.0392,,,,,,,
43.3122,8,3,9.9266,53.2386,converged,3706.40,73766.53,0.4727,0.96,0.0000,0.0535,0.0891,,,,,,,
24.6192,10,3,9.9166,34.5356,converged,3706.40,73766.53,0.4727,0.96,0.0000,0.0188,0.0131,,,,,,,
41.5942,8,3,9.0842,50.6783,converged,3706.55,73766.61,0.4715,1.00,0.0000,0.0268,0.0697,,,,,,,
48.8982,7,3,9.1423,58.0403,converged,3706.55,73766.61,0.4715,1.00,0.0000,0.0129,0.0501,,,,,,,
38.4085,9,3,9.6458,48.0539,converged,3706.75,73766.71,0.4700,1.04,0.0000,0.0150,0.0339,,,,,,,
57.9042,6,3,11.3291,69.2331,converged,3706.75,73766.71,0.4700,1.04,0.0000,0.0528,0.0347,,,,,,,
20.0060,10,3,9.9178,29.9228,converged,3706.97,73766.82,0.4681,1.08,0.0000,0.0137,0.0197,,,,,,,
53.6724,6,3,9.1555,62.8276,converged,3706.97,73766.82,0.4681,1.08,0.0000,0.0167,0.0573,,,,,,,
55.9075,6,3,11.4196,67.3266,converged,3707.19,73766.93,0.4655,1.14,0.0000,0.0252,0.0532,,,,,,,
27.7219,10,3,12.0099,39.7310,converged,3707.19,73766.93,0.4655,1.14,0.0000,0.0220,0.0190,,,,,,,
46.9606,7,3,9.3874,56.3474,converged,3707.43,73767.05,0.4631,1.20,0.0000,0.0345,0.0232,,,,,,,
21.1108,10,3,9.6172,30.7273,converged,3707.43,73767.05,0.4631,1.20,0.0000,0.0159,0.0175,,,,,,,
35.8204,9,3,9.4626,45.2826,converged,3707.65,73767.16,0.4604,1.25,0.0000,0.0265,0.0294,,,,,,,
41.4957,8,3,9.0854,50.5805,converged,3707.65,73767.16,0.4604,1.25,0.0000,0.0105,0.0131,,,,,,,
45.7209,8,3,9.2110,54.9311,converged,3707.90,73767.28,0.4583,1.31,0.0000,0.0139,0.0191,,,,,,,
22.2604,10,3,9.5253,31.7854,converged,3707.90,73767.28,0.4583,1.31,0.0000,0.0127,0.0127,,,,,,,
56.4283,6,3,9.4300,65.8580,converged,3708.14,73767.40,0.4566,1.35,0.0000,0.0455,0.0341,,,,,,,
