jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
56.8349,6,6,20.2058,77.0398,completed,3639.66,73713.12,-2.0291,0.76,0.0000,0.0483,0.1779,0.4715,3.2774,6.9300,,,,
36.2560,9,9,29.2045,65.4595,completed,3639.66,73713.12,-2.0291,0.76,0.0000,0.2126,0.3743,0.1131,0.3378,1.7476,2.6061,4.5497,5.0954,
56.6879,6,6,31.1404,87.8274,completed,3639.58,73712.96,-2.0297,0.70,0.0000,0.1117,0.2249,0.5851,2.5590,6.1691,,,,
21.4503,10,4,11.5719,33.0219,converged,3639.58,73712.96,-2.0297,0.70,0.0000,0.1307,0.2267,0.0464,,,,,,
45.7613,8,8,26.6321,72.3931,completed,3639.51,73712.80,-2.0301,0.68,0.0000,0.1554,0.3397,1.7049,3.4154,2.5193,3.0273,4.4063,,
39.6738,9,9,32.2022,71.8753,completed,3639.51,73712.80,-2.0301,0.68,0.0000,0.1038,0.1249,0.5097,1.4445,0.6395,1.7428,4.1058,4.5734,
48.7651,7,3,10.1428,58.9078,converged,3639.42,73712.63,-2.0286,0.68,0.0000,0.0691,0.0733,,,,,,,
39.0982,9,9,29.5219,68.6199,completed,3639.42,73712.63,-2.0286,0.68,0.0000,0.2248,0.3157,0.1338,0.1078,1.7855,3.1928,5.0217,5.6038,
22.4434,10,3,9.4671,31.9101,converged,3639.35,73712.48,-2.0252,0.64,0.0000,0.0591,0.0342,,,,,,,
38.6869,9,3,8.8798,47.5659,converged,3639.35,73712.48,-2.0252,0.64,0.0000,0.0256,0.0837,,,,,,,
20.1856,10,3,9.9072,30.0923,converged,3639.30,73712.38,-2.0227,0.62,0.0000,0.0746,0.0418,,,,,,,
52.7690,6,6,20.6426,73.4106,completed,3639.30,73712.38,-2.0227,0.62,0.0000,0.0791,0.1578,1.1977,1.7792,5.6517,,,,
27.2340,10,3,9.1466,36.3797,converged,3639.24,73712.26,-2.0202,0.58,0.0000,0.0483,0.0267,,,,,,,
31.4177,10,3,8.6643,40.0813,converged,3639.24,73712.26,-2.0202,0.58,0.0000,0.0308,0.0604,,,,,,,
29.7024,10,3,8.8780,38.5800,converged,3639.19,73712.16,-2.0193,0.59,0.0000,0.0490,0.0318,,,,,,,
51.0626,7,7,24.0772,75.1393,completed,3639.17,73712.11,-2.0191,0.59,0.0000,0.0922,0.1486,0.4295,1.8053,4.3337,6.6256,,,
23.5383,10,3,9.0963,32.6344,converged,3639.17,73712.11,-2.0191,0.59,0.0000,0.0431,0.0244,,,,,,,
33.6878,10,4,12.4586,46.1456,converged,3639.11,73711.99,-2.0190,0.61,0.0000,0.0617,0.1293,0.0786,,,,,,
45.6836,8,8,30.9516,76.6347,completed,3639.11,73711.99,-2.0190,0.61,0.0000,0.0459,0.1236,0.4164,1.0862,2.7168,5.7331,6.7274,,
