jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
36.6800,9,9,60.5520,97.2310,completed,81520.01,50011.94,0.3021,8.35,0.0000,0.4782,0.8542,1.3989,3.7045,6.4870,7.8501,8.6563,7.2692,
21.5993,10,3,11.4518,33.0508,converged,81522.70,50012.78,0.2936,8.37,0.0000,0.0735,0.0920,,,,,,,
54.6394,6,6,28.6231,83.2622,completed,81522.70,50012.78,0.2936,8.37,0.0000,0.2192,0.1713,2.7638,7.5252,11.0490,,,,
31.1271,10,10,46.4919,77.6189,completed,81524.72,50013.37,0.2797,8.39,0.0000,0.1654,0.5259,1.8470,3.3965,1.4173,2.6940,6.9576,7.3750,6.0581
56.0248,6,6,24.2147,80.2387,completed,81524.72,50013.37,0.2797,8.39,0.0000,0.4939,1.1484,5.3283,10.7254,11.0650,,,,
49.3803,7,7,24.6746,74.0547,completed,81527.14,50014.05,0.2753,8.41,0.0000,0.0220,0.1716,0.2496,3.2461,8.7290,9.1029,,,
57.5718,6,6,34.6335,92.2046,completed,81527.14,50014.05,0.2753,8.41,0.0000,0.2810,2.0312,0.6827,5.5267,10.3460,,,,
36.8051,9,3,12.5078,49.3129,converged,81529.66,50014.74,0.2611,8.41,0.0000,0.0330,0.0404,,,,,,,
56.7439,6,6,30.7138,87.4568,completed,81529.66,50014.74,0.2611,8.41,0.0000,0.6525,0.8558,3.7235,10.1875,10.9725,,,,
51.3036,7,3,13.6198,64.9228,converged,81531.82,50015.31,0.2523,8.40,0.0000,0.0344,0.0371,,,,,,,
34.8661,9,9,38.9374,73.8034,completed,81531.82,50015.31,0.2523,8.40,0.0000,0.0166,0.4268,2.1478,2.7947,1.2131,4.9413,8.2281,7.1208,
34.0626,9,3,10.4862,44.5483,converged,81534.26,50015.93,0.2498,8.39,0.0000,0.0113,0.0932,,,,,,,
58.9796,5,5,25.3291,84.3082,completed,81534.26,50015.93,0.2498,8.39,0.0000,0.5352,0.5432,6.2370,11.6269,,,,,
40.1205,8,8,33.8409,73.9610,completed,81536.16,50016.42,0.2481,8.39,0.0000,0.2101,0.2539,0.5017,2.8202,6.8188,9.2829,8.5993,,
59.9184,5,5,35.1245,95.0425,completed,81536.16,50016.42,0.2481,8.39,0.0000,0.1380,0.3655,5.0569,11.2874,,,,,
53.2029,6,6,22.2928,75.4949,completed,81538.60,50017.04,0.2415,8.38,0.0000,0.2777,0.1119,1.0921,8.3423,10.5185,,,,
44.6238,8,8,34.6035,79.2266,completed,81538.60,50017.04,0.2415,8.38,0.0000,0.0324,0.3071,0.8037,0.2216,3.6277,8.7414,8.4324,,
25.2826,10,3,9.6819,34.9639,converged,81541.04,50017.62,0.2233,8.34,0.0000,0.1177,0.0894,,,,,,,
44.1008,8,8,27.9055,72.0056,completed,81541.04,50017.62,0.2233,8.34,0.0000,0.0767,0.4438,1.7962,1.4585,3.7021,8.8632,8.0756,,
59.4703,5,5,30.2917,89.7617,completed,81543.21,50018.11,0.2149,8.35,0.0000,0.0788,1.4042,1.6998,9.8232,,,,,
36.2889,9,9,45.2566,81.5447,completed,81543.21,50018.11,0.2149,8.35,0.0000,0.0213,0.1029,0.3360,0.3016,0.8473,4.3598,7.9165,8.5109,
53.1407,6,3,17.3962,70.5366,converged,81545.66,50018.64,0.2124,8.32,0.0000,0.2378,0.0845,,,,,,,
