44.0820,8,8,28.1171,72.1981,completed,3731.04,73779.21,0.4646,4.10,0.0000,0.0418,0.1380,0.1027,0.5011,0.7187,0.2264,0.2005,,
48.9037,7,7,22.5519,71.4550,completed,3731.04,73779.21,0.4646,4.10,0.0000,0.1601,0.1823,0.4645,1.2318,2.0384,1.4624,,,
37.6750,9,3,9.7709,47.4459,converged,3731.95,73779.65,0.4532,4.02,0.0000,0.0588,0.0746,,,,,,,
26.0340,10,4,13.6420,39.6760,converged,3731.95,73779.65,0.4532,4.02,0.0000,0.1215,0.1553,0.0579,,,,,,
22.9517,10,3,9.3466,32.2977,converged,3732.66,73780.00,0.4417,3.96,0.0000,0.0708,0.0993,,,,,,,
27.4152,10,4,11.5907,39.0058,converged,3732.66,73780.00,0.4417,3.96,0.0000,0.0437,0.1001,0.0577,,,,,,
22.7599,10,10,31.1355,53.8945,completed,3733.38,73780.33,0.4231,3.93,0.0000,0.2023,0.3176,0.1905,0.1654,0.2572,0.2836,0.5530,0.1836,0.2322
45.4576,8,8,34.7787,80.2357,completed,3733.38,73780.33,0.4231,3.93,0.0000,0.2177,0.2260,0.3974,0.8114,0.9437,0.3196,0.4512,,
37.1035,9,4,12.0899,49.1929,converged,3734.27,73780.72,0.3877,3.85,0.0000,0.2614,0.3338,0.0793,,,,,,
35.5292,9,9,29.9400,65.4690,completed,3734.27,73780.72,0.3877,3.85,0.0000,0.1300,0.2352,0.1291,0.2519,0.5920,0.1781,0.1605,0.3743,
34.3567,9,4,13.5461,47.9021,converged,3735.08,73781.03,0.3511,3.80,0.0000,0.1786,0.2498,0.0750,,,,,,
43.9201,8,4,11.5587,55.4787,converged,3735.08,73781.03,0.3511,3.80,0.0000,0.2028,0.3292,0.0775,,,,,,
22.8090,10,4,12.1116,34.9206,converged,3735.88,73781.30,0.3069,3.74,0.0000,0.1215,0.1433,0.0454,,,,,,
32.6285,10,4,11.5304,44.1584,converged,3735.88,73781.30,0.3069,3.74,0.0000,0.1200,0.1271,0.0356,,,,,,
38.2117,9,4,11.9557,50.1668,converged,3736.50,73781.49,0.2667,3.71,0.0000,0.1160,0.1602,0.0371,,,,,,
44.9186,8,4,13.1646,58.0826,converged,3736.50,73781.49,0.2667,3.71,0.0000,0.0664,0.1858,0.0956,,,,,,
20.6256,10,5,15.1553,35.7803,converged,3737.31,73781.68,0.2110,3.69,0.0000,0.0844,0.1512,0.1039,0.0555,,,,,
54.3388,6,6,21.1502,75.4882,completed,3737.67,73781.76,0.1867,3.69,0.0000,0.0890,0.1569,0.3848,0.4295,0.3828,,,,
22.2714,10,3,13.3778,35.6488,converged,3737.67,73781.76,0.1867,3.69,0.0000,0.0266,0.0546,,,,,,,
49.1275,7,3,9.3402,58.4672,converged,3738.49,73781.89,0.1343,3.67,0.0000,0.0586,0.0971,,,,,,,
25.9395,10,3,9.1311,35.0702,converged,3738.49,73781.89,0.1343,3.67,0.0000,0.0301,0.0436,,,,,,,
28.9545,10,3,9.9799,38.9339,converged,3739.31,73781.98,0.0841,3.66,0.0000,0.0398,0.0907,,,,,,,
43.3341,8,4,14.1837,57.5177,converged,3739.31,73781.98,0.0841,3.66,0.0000,0.0355,0.1383,0.0913,,,,,,
41.9710,8,8,27.1095,69.0813,completed,3740.04,73782.02,0.0347,3.66,0.0000,0.0497,0.1267,0.1620,0.3543,0.2694,0.2626,0.3752,,
59.7615,5,5,16.9731,76.7341,completed,3740.04,73782.02,0.0347,3.66,0.0000,0.1374,0.3749,0.8012,0.2215,,,,,
24.4374,10,3,9.0422,33.4793,converged,3741.05,73782.01,-0.0522,3.65,0.0000,0.0465,0.0444,,,,,,,
48.9965,7,7,30.8176,79.8137,completed,3741.05,73782.01,-0.0522,3.65,0.0000,0.0468,0.1553,0.1442,0.9569,0.1996,0.4288,,,
53.9214,6,6,21.3143,75.2354,completed,3741.86,73781.94,-0.1294,3.61,0.0000,0.1718,0.2322,0.3541,0.5245,0.3513,,,,
37.2544,9,9,29.1097,66.3637,completed,3741.86,73781.94,-0.1294,3.61,0.0000,0.0706,0.1430,0.1276,0.1445,0.9807,0.4597,0.2349,0.4022,
36.3021,9,9,27.4493,63.7513,completed,3742.74,73781.79,-0.2217,3.54,0.0000,0.1456,0.2456,0.1217,0.2404,1.0413,0.5279,0.1908,0.3672,
37.7748,9,9,28.9145,66.6885,completed,3742.74,73781.79,-0.2217,3.54,0.0000,0.1358,0.2300,0.1085,0.1118,0.3445,0.2556,0.3236,0.3120,
29.0314,10,4,13.7601,42.7911,converged,3743.50,73781.58,-0.3105,3.45,0.0000,0.0890,0.1441,0.0526,,,,,,
30.9098,10,10,34.3959,65.3049,completed,3743.50,73781.58,-0.3105,3.45,0.0000,0.0816,0.1818,0.2391,0.1837,0.3160,0.1982,0.2309,0.2919,0.2251
38.4038,9,9,29.6178,68.0208,completed,3744.22,73781.31,-0.4039,3.38,0.0000,0.1101,0.1110,0.2509,1.1534,0.5230,0.9554,0.9899,0.3983,
41.2112,8,8,25.2186,66.4297,completed,3744.22,73781.31,-0.4039,3.38,0.0000,0.0858,0.1603,0.1033,0.3594,0.1794,0.2639,0.2962,,
44.8855,8,4,11.4479,56.3330,converged,3744.97,73780.95,-0.4966,3.33,0.0000,0.1502,0.1788,0.0986,,,,,,
29.1015,10,10,32.3267,61.4278,completed,3744.97,73780.95,-0.4966,3.33,0.0000,0.1660,0.2036,0.1697,0.1047,0.2115,0.1184,0.1528,0.1249,0.1794
20.4318,10,10,32.0678,52.4988,completed,3745.62,73780.56,-0.5717,3.33,0.0000,0.1548,0.2016,0.1999,0.2477,0.6396,0.4679,0.3254,0.2895,0.2066
26.2382,10,10,33.1904,59.4285,completed,3745.62,73780.56,-0.5717,3.33,0.0000,0.1186,0.1555,0.1405,0.2268,0.3860,0.6203,0.3748,0.1950,0.2269
57.0266,6,6,20.9612,77.9872,completed,3746.24,73780.13,-0.6438,3.38,0.0000,0.1986,0.1079,0.4991,0.3498,0.2892,,,,
26.6495,10,10,33.8186,60.4676,completed,3746.24,73780.13,-0.6438,3.38,0.0000,0.0926,0.1372,0.1342,0.3432,0.7984,0.3707,0.2084,0.2520,0.2215
20.8021,10,10,31.8020,52.6041,completed,3746.90,73779.60,-0.7205,3.43,0.0000,0.1564,0.2581,0.2907,0.5756,1.0683,0.7269,0.3274,0.3203,0.2250
27.5364,10,10,30.8209,58.3569,completed,3746.90,73779.60,-0.7205,3.43,0.0000,0.1873,0.2570,0.2137,0.4124,0.7985,0.7270,0.3299,0.1727,0.2122
