jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
48.5772,7,7,39.3510,87.9280,completed,81377.43,49916.95,0.5883,0.15,0.0000,1.2187,2.5218,1.8138,0.5612,0.9323,0.5898,,,
55.6274,6,6,25.7511,81.3782,completed,81377.43,49916.95,0.5883,0.15,0.0000,1.5392,2.2618,2.9298,1.0185,0.8382,,,,
22.5342,10,10,50.0881,72.6221,completed,81377.48,49916.99,0.5883,0.22,0.0000,0.7145,1.2881,0.9856,2.7878,12.6909,2.5506,0.5426,0.6106,0.3244
52.9563,6,6,26.6432,79.5993,completed,81377.48,49916.99,0.5883,0.22,0.0000,1.4421,2.1354,1.9569,1.0987,0.7183,,,,
56.6992,6,6,27.3039,84.0029,completed,81377.54,49917.03,0.5880,0.31,0.0000,0.7142,0.1807,4.5928,3.5186,0.8467,,,,
59.4440,5,5,21.9332,81.3763,completed,81377.54,49917.03,0.5880,0.31,0.0000,0.3128,12.1730,6.1620,2.3859,,,,,
28.8616,10,10,49.5727,78.4338,completed,81377.65,49917.10,0.5882,0.50,0.0000,0.4909,0.9661,0.9542,0.2096,1.4450,3.0788,0.4585,0.5476,0.2597
37.8925,9,9,43.0493,80.9414,completed,81377.65,49917.10,0.5882,0.50,0.0000,0.3583,0.6769,0.8301,10.0578,7.4591,0.1812,0.1304,0.1810,
36.2271,9,9,50.2181,86.4452,completed,81377.77,49917.19,0.5884,0.55,0.0000,0.5649,1.1559,1.4868,1.5906,0.4499,0.6887,0.4986,0.3748,
47.6446,7,7,27.2175,74.8616,completed,81377.77,49917.19,0.5884,0.55,0.0000,0.9186,1.8774,0.5004,1.3700,0.3217,0.4141,,,
55.9939,6,6,23.6377,79.6308,completed,81377.94,49917.30,0.5885,0.71,0.0000,1.0484,1.7557,1.3938,1.0455,0.2008,,,,
35.4375,9,9,34.0202,69.4573,completed,81377.94,49917.30,0.5885,0.71,0.0000,0.3404,0.6605,0.9788,9.8942,8.8306,0.5760,0.1721,0.1889,
50.1403,7,7,44.0426,94.1826,completed,81378.15,49917.44,0.5896,0.94,0.0000,0.6798,0.8759,3.0055,10.9455,2.6521,0.9677,,,
22.0834,10,10,53.8975,75.9805,completed,81378.15,49917.44,0.5896,0.94,0.0000,0.6405,1.2019,1.5567,1.2767,2.0842,2.0206,0.3383,0.4934,0.3644
46.3142,7,7,31.0524,77.3664,completed,81378.43,49917.62,0.5901,1.13,0.0000,0.8475,1.3907,1.9150,9.0717,1.9049,0.7474,,,
30.7162,10,10,41.6015,72.3175,completed,81378.43,49917.62,0.5901,1.13,0.0000,0.4631,0.8744,0.8953,0.5925,5.0924,5.7610,0.5302,0.2804,0.2048
22.4318,10,10,46.5046,68.9356,completed,81378.73,49917.83,0.5886,1.33,0.0000,0.3316,0.5856,0.1056,3.5687,13.1191,2.2115,0.3554,0.1862,0.1994
39.2013,9,4,13.0641,52.2652,converged,81378.73,49917.83,0.5886,1.33,0.0000,0.4518,0.7640,0.0722,,,,,,
26.2138,10,10,41.2363,67.4493,completed,81379.04,49918.03,0.5884,1.47,0.0000,0.2289,0.1806,1.5389,11.8099,9.2696,4.0049,1.7143,0.4975,0.1740
50.7843,7,7,27.3900,78.1740,completed,81379.04,49918.03,0.5884,1.47,0.0000,1.1765,1.7812,2.4290,9.2591,1.7936,0.7804,,,
